120000, 2, 4.713141e+04
300000, 2, 4.571393e+04
600000, 2, 4.337685e+04
900000, 2, 4.041472e+04
1200000, 2, 3.646209e+04
1500000, 2, 3.224920e+04
1800000, 2, 2.568519e+04
2100000, 2, 1.944150e+04
2400000, 2, 1.017380e+04
120000, 2, 4.716862e+04
300000, 2, 4.575115e+04
600000, 2, 4.341407e+04
900000, 2, 4.045194e+04
1200000, 2, 3.649930e+04
1500000, 2, 3.228645e+04
1800000, 2, 2.570576e+04
2100000, 2, 1.951742e+04
2400000, 2, 1.020993e+04
120000, 2, 4.713492e+04
300000, 2, 4.571744e+04
600000, 2, 4.338037e+04
900000, 2, 4.041824e+04
1200000, 2, 3.646560e+04
1500000, 2, 3.225272e+04
1800000, 2, 2.557617e+04
2100000, 2, 1.944689e+04
2400000, 2, 1.013856e+04
120000, 2, 4.716793e+04
300000, 2, 4.575045e+04
600000, 2, 4.341337e+04
900000, 2, 4.045124e+04
1200000, 2, 3.649861e+04
1500000, 2, 3.228577e+04
1800000, 2, 2.569203e+04
2100000, 2, 1.954245e+04
2400000, 2, 1.026275e+04
120000, 2, 4.714811e+04
300000, 2, 4.573063e+04
600000, 2, 4.339356e+04
900000, 2, 4.043143e+04
1200000, 2, 3.647879e+04
1500000, 2, 3.226590e+04
1800000, 2, 2.572342e+04
2100000, 2, 1.944002e+04
2400000, 2, 1.015148e+04
120000, 2, 4.713920e+04
300000, 2, 4.572172e+04
600000, 2, 4.338465e+04
900000, 2, 4.042252e+04
1200000, 2, 3.646988e+04
1500000, 2, 3.225701e+04
1800000, 2, 2.568851e+04
2100000, 2, 1.947363e+04
2400000, 2, 1.021092e+04
120000, 2, 4.712397e+04
300000, 2, 4.570649e+04
600000, 2, 4.336941e+04
900000, 2, 4.040728e+04
1200000, 2, 3.645464e+04
1500000, 2, 3.224179e+04
1800000, 2, 2.549567e+04
2100000, 2, 1.947509e+04
2400000, 2, 1.014626e+04
120000, 2, 4.713397e+04
300000, 2, 4.571649e+04
600000, 2, 4.337941e+04
900000, 2, 4.041728e+04
1200000, 2, 3.646465e+04
1500000, 2, 3.225178e+04
1800000, 2, 2.567317e+04
2100000, 2, 1.947631e+04
2400000, 2, 1.022679e+04
120000, 2, 4.713722e+04
300000, 2, 4.571974e+04
600000, 2, 4.338266e+04
900000, 2, 4.042053e+04
