2700000, 4, 2.953830e+12
120000, 4, 4.354701e+12
300000, 4, 3.560155e+12
600000, 4, 3.559850e+12
120000, 4, 6.826377e+13
300000, 4, 6.805505e+13
600000, 4, 5.057927e+13
900000, 4, 3.762237e+13
1200000, 4, 2.043239e+13
1500000, 4, 1.797530e+13
1800000, 4, 5.283089e+12
2100000, 4, 4.902083e+12
2400000, 4, 3.894240e+12
2700000, 4, 3.844728e+12
3000000, 4, 3.746875e+12
120000, 4, 6.690504e+13
300000, 4, 6.659098e+13
600000, 4, 4.890687e+13
900000, 4, 3.642889e+13
1200000, 4, 2.221565e+13
1500000, 4, 1.840293e+13
1800000, 4, 7.846111e+12
2100000, 4, 7.281893e+12
2400000, 4, 4.535813e+12
2700000, 4, 4.396987e+12
3000000, 4, 4.114091e+12
120000, 4, 1.785553e+13
300000, 4, 1.776812e+13
600000, 4, 3.117530e+12
120000, 4, 4.332035e+12
120000, 4, 4.361209e+12
